,Unnamed: 0,Temp at Recording,Dew Point / Frost Point,Wet Bulb Temp,Surface Temperature,Temperature Range,Temp Max,Temp Min,Specific Humidity,Relative Humidity,Precipitation,Date,Matched_Street,Pavement_rating,Miles,Shape__Length,SentimentScore,SeverityLevel,Potholes_Count,Rating,Minutes_to_closed
161,161,21.9,15.4,18.65,22.28,13.24,28.94,15.7,11.17,70.12,0.74,2021-06-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
162,162,21.37,14.13,17.75,21.37,10.05,26.53,16.48,10.31,66.69,0.38,2021-06-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
163,163,22.98,14.72,18.85,23.04,15.12,30.05,14.93,10.74,64.5,4.3,2021-06-13,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
164,164,19.81,15.19,17.5,20.4,11.1,25.41,14.32,11.11,77.38,7.3,2021-06-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
165,165,16.36,12.44,14.4,17.06,8.52,19.9,11.37,9.28,78.81,3.72,2021-06-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
166,166,14.48,6.47,10.48,15.3,10.28,19.29,9.01,6.16,62.81,0.01,2021-06-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
167,167,16.6,6.99,11.8,16.7,14.89,23.18,8.28,6.35,57.94,0.0,2021-06-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
168,168,19.83,13.9,16.87,20.15,13.77,26.02,12.26,10.31,70.19,3.31,2021-06-18,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
169,169,23.06,16.49,19.78,23.21,11.1,29.35,18.24,12.08,71.5,7.28,2021-06-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
170,170,23.26,17.65,20.45,23.4,14.33,30.08,15.75,13.0,74.31,2.37,2021-06-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
171,171,24.15,20.19,22.16,24.31,12.71,30.26,17.54,15.26,80.62,15.36,2021-06-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
172,172,14.2,7.94,11.07,15.01,7.46,16.62,9.17,6.9,67.44,0.51,2021-06-22,COLVIN,6.835294117647059,3.185104443615,7004.4032537683925,0.0,medium,1.0,2.0,31500.0
173,173,16.07,7.84,11.96,16.49,14.44,22.5,8.05,6.65,62.31,0.01,2021-06-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
174,174,19.87,10.98,15.42,20.26,13.3,25.73,12.44,8.24,59.44,0.0,2021-06-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
175,175,21.91,13.69,17.8,22.18,13.08,28.48,15.4,9.89,61.44,0.0,2021-06-25,BELLEVUE,8.416666666666666,2.0971071906038,4612.341219709694,0.0,medium,1.0,2.0,18482.0
176,176,21.91,13.69,17.8,22.18,13.08,28.48,15.4,9.89,61.44,0.0,2021-06-25,GENESEE,4.70995670995671,6.7027452815437005,14746.962784766663,0.0,medium,1.0,2.0,28170.0
177,177,24.05,17.73,20.89,24.17,11.12,29.87,18.75,12.94,68.81,0.35,2021-06-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
178,178,26.65,19.3,22.98,26.65,11.27,32.44,21.17,14.16,66.38,0.07,2021-06-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
179,179,27.72,21.36,24.54,27.64,11.2,34.15,22.94,16.05,70.31,5.13,2021-06-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
180,180,28.38,20.65,24.51,27.98,13.36,34.87,21.51,15.38,66.31,0.72,2021-06-29,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
181,181,24.4,21.43,22.91,24.78,7.69,28.58,20.9,16.24,84.25,18.08,2021-06-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
182,182,21.52,18.18,19.85,22.01,7.56,25.4,17.85,13.37,82.56,8.99,2021-07-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
183,183,20.02,15.93,17.98,20.63,8.16,24.65,16.49,11.6,79.75,11.2,2021-07-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
184,184,18.17,14.73,16.45,18.83,6.38,21.33,14.95,10.68,81.75,7.39,2021-07-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
185,185,19.54,13.5,16.52,19.76,12.4,25.48,13.08,9.83,71.06,0.1,2021-07-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
186,186,22.98,16.29,19.64,23.32,16.64,30.79,14.15,11.84,70.0,1.29,2021-07-05,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
187,187,24.44,21.31,22.88,24.68,7.68,28.18,20.5,16.17,83.44,10.19,2021-07-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
188,188,22.69,18.78,20.74,23.08,10.78,28.26,17.48,13.85,79.69,6.95,2021-07-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
189,189,21.98,19.84,20.9,22.45,9.62,26.9,17.28,14.83,88.5,19.35,2021-07-08,JEFFERSON,5.0,0.6077758957885,1337.355017080099,0.0,medium,1.0,2.0,5363.0
190,190,22.89,19.02,20.96,23.3,11.04,28.44,17.4,14.04,81.38,5.33,2021-07-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
191,191,20.69,16.23,18.46,21.05,9.12,25.48,16.37,11.66,77.69,0.34,2021-07-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
192,192,20.57,17.62,19.1,20.99,6.64,24.05,17.41,12.76,84.12,18.27,2021-07-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
193,193,22.55,19.79,21.17,22.93,10.09,28.19,18.09,14.65,85.94,7.96,2021-07-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
194,194,24.27,22.37,23.32,24.52,6.8,27.98,21.19,17.15,89.69,11.38,2021-07-13,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
195,195,23.81,20.15,21.98,23.79,7.73,27.33,19.59,14.95,81.19,7.78,2021-07-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
196,196,24.37,19.6,21.99,24.62,10.81,29.37,18.55,14.47,76.88,0.08,2021-07-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
197,197,22.61,18.26,20.44,23.03,7.48,25.58,18.1,13.37,77.38,0.94,2021-07-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
198,198,20.19,19.12,19.65,20.81,6.35,22.94,16.59,14.16,93.69,26.29,2021-07-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
199,199,19.33,17.49,18.41,19.89,5.86,22.61,16.75,12.7,89.69,14.03,2021-07-18,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
200,200,21.69,18.19,19.94,21.92,11.66,27.3,15.65,13.24,82.12,0.39,2021-07-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
201,201,22.92,19.72,21.32,23.23,9.95,27.8,17.86,14.59,83.5,5.29,2021-07-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
202,202,18.74,15.44,17.08,19.23,7.28,22.68,15.4,11.17,82.56,6.78,2021-07-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
203,203,18.61,13.37,15.99,18.8,8.94,23.32,14.38,9.7,74.12,0.52,2021-07-22,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
204,204,19.8,14.05,16.93,19.73,10.37,24.73,14.37,10.07,71.56,0.09,2021-07-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
205,205,20.93,15.83,18.38,21.07,12.29,26.3,14.01,11.47,74.94,0.97,2021-07-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
206,206,23.11,18.01,20.56,23.24,8.96,28.32,19.37,13.18,75.25,2.47,2021-07-25,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
207,207,22.74,16.92,19.83,22.91,12.13,28.58,16.45,12.27,72.69,0.07,2021-07-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
208,208,22.28,17.64,19.96,22.61,10.73,27.58,16.86,12.82,77.94,4.4,2021-07-27,BELLEVUE,8.416666666666666,2.0971071906038,4612.341219709694,0.0,medium,1.0,2.0,403.0
209,209,22.28,17.64,19.96,22.61,10.73,27.58,16.86,12.82,77.94,4.4,2021-07-27,MONTGOMERY,5.888888888888889,0.918273051008,2026.776095745181,-0.4404,medium,1.0,2.0,3798.0
210,210,19.69,14.21,16.95,20.03,10.2,25.01,14.81,10.25,73.5,0.25,2021-07-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
211,211,19.92,17.07,18.49,20.42,10.23,24.65,14.4,12.57,84.25,6.43,2021-07-29,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
212,212,17.35,12.59,14.97,18.0,8.69,20.48,11.8,9.52,76.62,1.8,2021-07-30,PARK,5.946595655806182,6.6940979729847,14743.729772111685,0.0,medium,1.0,2.0,80194.0
213,213,17.36,9.99,13.68,17.4,11.3,23.01,11.7,7.81,65.12,0.28,2021-07-31,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
214,214,17.32,14.82,16.07,17.94,8.34,22.45,14.11,10.74,86.0,17.17,2021-08-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
215,215,18.16,11.78,14.98,17.99,8.82,22.53,13.71,8.85,69.62,0.48,2021-08-02,JEFFERSON,5.0,0.6077758957885,1337.355017080099,0.0,medium,1.0,2.0,2557.0
216,216,19.59,11.12,15.36,19.37,17.25,28.57,11.32,8.36,61.75,0.0,2021-08-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
217,217,20.58,13.61,17.09,20.79,13.71,27.21,13.51,9.83,67.94,0.0,2021-08-04,RUGBY,6.777777777777778,0.8783942082973,1933.523074686852,0.0,medium,1.0,2.0,188.0
218,218,20.58,13.61,17.09,20.79,13.71,27.21,13.51,9.83,67.94,0.0,2021-08-04,SALINA,5.969757394483217,6.3278880309129,13957.919523457647,0.3612,low,1.0,2.0,51275.0
219,219,22.22,14.75,18.48,21.55,12.2,27.64,15.44,10.56,64.75,0.0,2021-08-05,OSWEGO,5.857142857142858,0.5478519416431,1208.838088347508,0.0,medium,1.0,2.0,5274.0
220,220,22.22,14.75,18.48,21.55,12.2,27.64,15.44,10.56,64.75,0.0,2021-08-05,TEALL,6.941176470588236,1.5610447117087,3446.472491542802,-0.5719,high,1.0,2.0,50007.0
221,221,22.22,14.75,18.48,21.55,12.2,27.64,15.44,10.56,64.75,0.0,2021-08-05,WENDELL,6.8,0.5586024215633,1233.185158694946,0.0,medium,1.0,2.0,5274.0
222,222,23.2,15.8,19.5,23.33,14.2,30.43,16.23,11.35,66.56,0.08,2021-08-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
223,223,24.59,17.9,21.25,24.71,12.4,31.05,18.65,13.06,69.38,0.91,2021-08-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
224,224,24.3,18.08,21.19,24.52,12.64,31.19,18.54,13.12,71.5,2.03,2021-08-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
225,225,25.27,19.22,22.24,25.5,12.27,31.74,19.47,14.1,71.5,0.93,2021-08-09,ERIE,6.208333333333333,4.511560758193,9929.644636673043,0.0,medium,1.0,2.0,3994.0
226,226,25.27,19.22,22.24,25.5,12.27,31.74,19.47,14.1,71.5,0.93,2021-08-09,WATER,3.791666666666667,1.5864714078034,3489.543060819195,-0.31245,high,2.0,2.0,3830.0
227,227,26.13,20.55,23.34,26.33,9.39,30.99,21.61,15.38,72.94,5.94,2021-08-10,MIDLAND,7.25,2.7923856480996,6159.416084367095,0.0,medium,1.0,2.0,2599.0
228,228,25.98,22.58,24.28,26.15,7.21,29.79,22.58,17.46,82.38,3.08,2021-08-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
229,229,26.37,22.29,24.33,26.49,8.51,31.53,23.01,17.15,79.56,1.18,2021-08-12,WATER,3.791666666666667,1.5864714078034,3489.543060819195,0.0,medium,1.0,2.0,17044.0
230,230,26.02,22.09,24.06,26.17,8.93,31.03,22.1,16.91,80.75,3.24,2021-08-13,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
231,231,20.97,15.03,18.0,21.4,11.54,26.59,15.05,11.11,72.69,2.94,2021-08-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
232,232,19.14,12.39,15.76,19.44,10.7,24.45,13.76,9.03,68.31,0.0,2021-08-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
233,233,20.48,14.2,17.33,20.83,14.38,27.34,12.96,10.31,71.06,1.47,2021-08-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
234,234,22.16,21.32,21.74,22.48,5.28,25.11,19.83,16.05,95.0,23.39,2021-08-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
235,235,23.08,21.57,22.33,23.3,5.61,26.77,21.16,16.3,91.75,41.55,2021-08-18,JEFFERSON,5.0,0.6077758957885,1337.355017080099,0.0,medium,1.0,2.0,31243.0
236,236,22.57,20.89,21.73,22.76,4.42,25.08,20.65,15.69,90.56,34.33,2021-08-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
237,237,23.35,19.12,21.23,22.94,10.14,29.14,19.0,14.1,78.56,1.64,2021-08-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
238,238,24.59,20.94,22.76,24.33,7.7,28.45,20.76,15.87,81.12,5.11,2021-08-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
239,239,24.49,21.28,22.89,24.73,9.03,29.32,20.29,16.11,83.75,0.96,2021-08-22,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
240,240,24.25,21.32,22.79,24.4,6.35,27.88,21.54,16.17,84.75,7.39,2021-08-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
241,241,23.8,18.48,21.14,23.59,8.8,28.23,19.43,13.49,74.31,0.04,2021-08-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
242,242,25.9,20.2,23.05,25.68,14.34,33.79,19.46,15.01,72.88,0.06,2021-08-25,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
243,243,26.72,21.76,24.23,26.37,10.0,32.37,22.38,16.48,75.81,0.08,2021-08-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
244,244,25.25,20.73,22.99,24.91,8.99,29.62,20.63,15.5,76.75,0.61,2021-08-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
245,245,23.3,19.62,21.46,23.79,10.23,28.56,18.33,14.53,80.81,2.05,2021-08-28,COLVIN,6.835294117647059,3.185104443615,7004.4032537683925,-0.5023,high,1.0,2.0,15320.0
246,246,23.55,20.93,22.24,23.99,10.0,28.84,18.84,15.75,86.31,4.95,2021-08-29,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
247,247,22.86,19.79,21.33,23.16,7.95,27.01,19.05,14.77,83.94,2.09,2021-08-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
248,248,20.99,16.12,18.56,21.08,8.26,25.26,17.01,11.66,75.62,0.01,2021-08-31,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
249,249,17.13,14.7,15.91,17.61,6.24,19.49,13.26,10.62,86.19,2.26,2021-09-01,WATER,3.791666666666667,1.5864714078034,3489.543060819195,0.0,medium,1.0,2.0,8516.0
250,250,15.2,10.08,12.65,15.65,8.91,19.63,10.73,7.81,74.25,0.11,2021-09-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
251,251,15.9,11.37,13.63,16.01,10.69,21.43,10.74,8.48,76.62,0.11,2021-09-03,BURNET,6.571428571428571,3.2568149940202,7165.779311042164,0.0,medium,1.0,2.0,7704.0
252,252,15.9,11.37,13.63,16.01,10.69,21.43,10.74,8.48,76.62,0.11,2021-09-03,CLINTON,5.3625,2.0473992976599,4516.955028092093,0.4215,low,1.0,2.0,6896.0
253,253,18.36,13.09,15.73,18.35,13.84,24.85,11.01,9.58,74.0,0.14,2021-09-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
254,254,18.59,16.31,17.45,18.91,7.62,22.99,15.37,11.9,87.25,4.33,2021-09-05,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
255,255,17.78,13.62,15.7,18.19,7.91,22.36,14.45,9.95,78.69,2.16,2021-09-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
256,256,18.64,13.47,16.05,19.01,12.14,24.46,12.33,9.83,74.81,0.25,2021-09-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
257,257,20.26,17.31,18.79,20.45,9.27,25.45,16.17,12.63,84.19,9.16,2021-09-08,COLVIN,6.835294117647059,3.185104443615,7004.4032537683925,0.0,medium,1.0,2.0,10562.0
258,258,17.64,14.39,16.01,18.05,9.62,23.53,13.9,10.44,83.5,2.13,2021-09-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
259,259,16.01,11.37,13.69,16.41,7.92,20.47,12.54,8.54,76.62,2.11,2021-09-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
260,260,18.37,12.16,15.26,18.69,12.21,24.59,12.39,8.97,69.75,0.01,2021-09-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
261,261,19.96,17.51,18.73,20.12,7.98,23.89,15.91,12.82,86.06,9.89,2021-09-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
262,262,18.3,13.56,15.93,18.37,9.18,23.58,14.4,9.89,76.81,3.13,2021-09-13,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
263,263,20.47,16.98,18.72,20.54,14.83,28.0,13.17,12.45,81.88,2.29,2021-09-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
264,264,18.83,17.37,18.09,19.05,7.75,22.29,14.54,12.7,91.31,15.64,2021-09-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
265,265,18.41,13.81,16.11,18.2,10.38,23.79,13.42,9.95,77.12,0.01,2021-09-16,DIVISION,5.555555555555556,0.9256588070826,2039.74034478386,0.0,medium,1.0,2.0,122080.0
266,266,21.69,18.3,20.0,21.83,10.09,27.05,16.95,13.24,82.44,0.36,2021-09-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
267,267,19.95,17.48,18.72,20.17,12.59,25.45,12.87,12.63,86.75,2.05,2021-09-18,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
268,268,15.69,8.85,12.27,15.75,12.05,22.33,10.27,7.14,67.88,0.01,2021-09-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
269,269,17.67,12.25,14.96,18.08,15.02,25.19,10.17,9.03,73.5,0.0,2021-09-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
270,270,18.71,13.77,16.24,19.03,8.63,23.69,15.05,9.95,75.19,0.01,2021-09-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
271,271,20.7,18.34,19.52,20.83,7.45,24.87,17.41,13.43,86.75,3.51,2021-09-22,TEALL,6.941176470588236,1.5610447117087,3446.472491542802,0.296,low,1.0,2.0,2560.0
272,272,19.86,17.58,18.72,19.95,12.03,23.95,11.92,13.06,87.12,31.2,2021-09-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
273,273,14.21,10.07,12.14,14.73,9.58,19.58,10.0,7.81,78.56,0.02,2021-09-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
274,274,16.01,11.77,13.89,16.34,12.58,22.86,10.29,8.79,78.88,0.37,2021-09-25,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
275,275,14.62,9.37,12.0,15.02,10.57,20.15,9.58,7.51,73.88,0.13,2021-09-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
276,276,16.65,13.37,15.01,16.87,8.77,21.31,12.55,9.83,81.69,3.39,2021-09-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
277,277,14.33,10.31,12.32,14.39,9.55,18.48,8.93,8.18,79.06,0.8,2021-09-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
278,278,12.6,7.46,10.03,12.33,10.49,17.97,7.48,6.53,72.69,0.28,2021-09-29,KIRK,5.029999999999999,2.2884774642304,5042.473740068186,0.0,medium,1.0,2.0,17970.0
279,279,12.6,7.46,10.03,12.33,10.49,17.97,7.48,6.53,72.69,0.28,2021-09-29,SALINA,5.969757394483217,6.3278880309129,13957.919523457647,0.0,medium,1.0,2.0,17968.0
280,280,11.06,7.44,9.25,11.54,8.97,16.03,7.06,6.47,80.56,0.28,2021-09-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
281,281,11.43,7.63,9.53,11.36,10.95,17.21,6.26,6.53,78.62,0.02,2021-10-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
282,282,16.48,11.44,13.95,16.56,13.38,23.62,10.24,8.61,74.25,0.01,2021-10-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
283,283,15.86,14.53,15.19,15.74,5.73,18.32,12.58,10.56,91.75,19.31,2021-10-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
284,284,15.83,15.43,15.62,15.9,4.05,18.18,14.13,11.11,97.44,13.89,2021-10-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
285,285,16.16,14.23,15.19,16.23,9.35,21.43,12.08,10.19,88.94,0.59,2021-10-05,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
286,286,15.84,12.72,14.28,15.88,12.37,22.72,10.35,9.22,83.0,0.11,2021-10-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
287,287,17.89,14.99,16.44,17.52,12.61,24.39,11.79,10.74,84.38,0.03,2021-10-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
288,288,18.69,15.41,17.05,18.05,9.95,24.11,14.16,11.05,83.12,0.02,2021-10-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
289,289,17.51,13.69,15.6,17.68,6.43,20.69,14.26,9.89,79.25,0.03,2021-10-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
290,290,17.04,13.9,15.47,17.27,9.41,22.34,12.93,10.01,82.94,0.02,2021-10-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
291,291,17.33,13.57,15.45,17.53,10.81,23.5,12.69,9.83,80.69,0.0,2021-10-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
292,292,17.83,14.29,16.05,18.01,10.0,23.76,13.76,10.31,81.69,0.01,2021-10-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
293,293,18.39,15.7,17.05,18.35,7.91,23.25,15.34,11.29,85.31,0.57,2021-10-13,KIRK,5.029999999999999,2.2884774642304,5042.473740068186,-0.6369,high,1.0,2.0,2708.0
294,294,17.84,14.35,16.1,17.66,9.35,23.19,13.83,10.38,81.56,0.2,2021-10-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
295,295,19.11,17.37,18.24,19.19,8.62,23.65,15.02,12.76,90.0,5.59,2021-10-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
296,296,16.41,15.03,15.72,16.68,8.62,19.62,11.01,11.17,91.62,32.03,2021-10-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
297,297,10.19,8.42,9.3,10.89,2.55,11.48,8.91,7.02,89.0,10.57,2021-10-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
298,298,8.56,6.15,7.36,9.27,3.82,9.99,6.17,6.04,85.75,10.1,2021-10-18,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
299,299,11.32,6.83,9.08,11.68,12.62,17.3,4.68,6.29,76.0,0.02,2021-10-19,MIDLAND,7.25,2.7923856480996,6159.416084367095,0.0,medium,1.0,2.0,82062.0
300,300,14.84,11.01,12.93,14.85,8.84,20.51,11.67,8.3,79.25,0.24,2021-10-20,BELLEVUE,8.416666666666666,2.0971071906038,4612.341219709694,0.34,low,1.0,2.0,80644.0
301,301,14.82,12.01,13.42,14.9,8.49,20.22,11.73,8.91,84.12,8.82,2021-10-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
302,302,9.08,6.07,7.58,9.37,10.29,14.14,3.85,6.16,82.25,2.31,2021-10-22,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
303,303,6.48,2.86,4.67,6.53,7.29,10.8,3.51,4.76,79.19,0.83,2021-10-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
304,304,8.01,5.14,6.58,7.78,11.66,13.74,2.08,5.62,83.44,3.29,2021-10-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
305,305,12.56,11.16,11.87,12.69,9.95,18.44,8.49,8.48,91.88,7.94,2021-10-25,BURNET,6.571428571428571,3.2568149940202,7165.779311042164,0.0,medium,1.0,3.0,66586.0
306,306,10.9,10.45,10.68,11.11,3.98,13.01,9.04,8.12,96.94,55.56,2021-10-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
307,307,8.07,6.18,7.12,8.35,8.29,11.69,3.4,6.04,88.75,1.25,2021-10-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
308,308,7.41,5.03,6.23,7.4,12.65,14.08,1.43,5.55,85.19,0.03,2021-10-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
309,309,8.59,5.22,6.9,8.9,7.96,13.33,5.37,5.62,81.19,4.11,2021-10-29,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
310,310,9.8,8.53,9.16,9.98,8.59,14.78,6.19,7.2,91.75,15.95,2021-10-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
311,311,10.04,9.04,9.54,10.19,4.54,12.58,8.04,7.39,93.44,1.8,2021-10-31,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
312,312,7.23,3.48,5.36,7.54,6.92,10.11,3.19,5.0,78.25,0.53,2021-11-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
313,313,4.55,1.95,3.25,5.0,6.09,8.07,1.98,4.39,84.88,1.66,2021-11-02,TEALL,6.941176470588236,1.5610447117087,3446.472491542802,0.0,medium,1.0,2.0,3955.0
314,314,2.56,1.47,2.01,2.69,5.08,5.69,0.62,4.27,92.69,2.64,2021-11-03,ERIE,6.208333333333333,4.511560758193,9929.644636673043,-0.5904,high,1.0,2.0,2569.0
315,315,2.64,0.14,1.39,2.62,7.12,6.8,-0.33,3.85,84.81,0.48,2021-11-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
316,316,2.87,-0.02,1.42,1.83,8.23,7.23,-1.01,3.78,82.5,0.06,2021-11-05,COLVIN,6.835294117647059,3.185104443615,7004.4032537683925,0.3802,low,1.0,3.0,49707.0
317,317,2.88,0.01,1.44,3.11,12.54,10.16,-2.38,3.85,82.62,0.0,2021-11-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
318,318,5.48,1.23,3.36,4.92,14.48,13.17,-1.31,4.21,77.06,0.0,2021-11-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
319,319,8.05,6.62,7.33,7.87,12.98,15.37,2.38,6.16,89.31,0.02,2021-11-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
