OBJECTID,BPID,STREET_NAME,FROM_STREET,TO_STREET,BLOCK,WARD,WIDTH,Rating_2022,RatingCategory,FC,CollectionDate,Miles,Shape__Length
2969,SYR424,Burnet Ave.,State,Townsend,100,9,34,6,Fair,16,2022/08/01 18:37:41+00,0.137843575404029,303.210259837613
2970,SYR425,Burnet Ave.,Townsend,McBride,200,6,34,9,Excellent,16,2022/08/01 18:37:41+00,0.086645120344612,190.584243466854
2971,SYR426,Burnet Ave.,McBride,Catherine,300,6,34,9,Excellent,16,2022/08/01 18:37:41+00,0.0875103667641593,192.486698094396
2972,SYR427,Burnet Ave.,Catherine,Howard,400,6,34,9,Excellent,16,2022/08/01 18:37:41+00,0.149535781128547,328.917426162004
2973,SYR428,Burnet Ave.,Howard,N. Crouse,500,6,34,9,Excellent,16,2022/08/01 18:37:41+00,0.137267276022271,301.931372312434
2974,SYR429,Burnet Ave.,N. Crouse,Lodi,600,6,42,9,Excellent,16,2022/08/01 18:37:41+00,0.194970477400231,428.854704654572
2975,SYR43,Alden St.,Thurber,Vincent,100,19,26,6,Fair,19,2022/08/18 14:13:19+00,0.160872179234234,354.890718268294
2976,SYR430,Burnet Ave.,Lodi,Elm,700,6,42,9,Excellent,16,2022/08/01 18:37:41+00,0.126089942035305,277.346757768429
2977,SYR431,Burnet Ave.,Elm,Mather,800,6,42,9,Excellent,16,2022/08/01 18:37:41+00,0.0803185530922338,176.737429512859
2978,SYR432,Burnet Ave.,Mather,Vine,900,6,34,5,Poor,16,2022/08/18 19:41:55+00,0.162889525093139,358.452313004012
2979,SYR433,Burnet Ave.,Vine,Sherwood,1000,6,34,4,Poor,16,2022/08/18 19:41:55+00,0.0555715171894734,122.290696519187
2980,SYR434,Burnet Ave.,Sherwood,Winton,1100,6,34,5,Poor,16,2022/08/18 19:41:55+00,0.0677071140031217,148.996931494281
2981,SYR435,Burnet Ave.,Winton,Teall,1200,6,34,6,Fair,16,2022/08/18 19:41:55+00,0.0728420871398856,160.298830370012
2982,SYR436,Burnet Ave.,Teall,Greenway,1300,6,34,8,Good,16,2022/08/18 19:41:55+00,0.138407714822911,304.587742500117
2983,SYR437,Burnet Ave.,Greenway,Dillaye,1400,6,34,8,Good,16,2022/11/10 19:30:23+00,0.13749538513675,302.588296977647
2984,SYR438,Burnet Ave.,Dillaye,Gale/Peat,1500,6,34,7,Good,16,2022/11/10 19:25:11+00,0.103982196240974,228.835074921598
2985,SYR439,Burnet Ave.,Gale/Peat,Hickock,1600,5,35,7,Good,16,2022/11/10 19:25:11+00,0.100799152382663,221.819085687505
2986,SYR44,Alexander Ave.,Cortland,W. Castle,100,18,27,10,Excellent,19,2022/07/20 19:27:57+00,0.124674369613735,274.771625663353
2987,SYR440,Burnet Ave.,Hickock,Stafford,1700,5,35,7,Good,16,2022/11/10 19:24:40+00,0.0698269022468029,153.63633826454
2988,SYR441,Burnet Ave.,Stafford,Woodbine,1800,5,35,7,Good,16,2022/11/10 19:24:40+00,0.140040204374768,308.126145664845
2989,SYR442,Burnet Ave.,Woodbine,Hillsdale,1900,5,35,4,Poor,16,2022/11/10 19:24:40+00,0.0636508841014004,140.056839161051
2990,SYR443,Burnet Ave.,Hillsdale,Collingwood,2000,5,35,5,Poor,16,2022/11/10 19:24:10+00,0.0637032351424357,140.178243085877
2991,SYR444,Burnet Ave.,Collingwood,S. Edwards,2100,5,48,9,Excellent,16,2022/11/10 19:24:10+00,0.0645687902823631,142.083046982462
2992,SYR445,Burnet Ave.,S. Edwards,S. Midler,2200,5,48,9,Excellent,16,2022/11/10 19:24:10+00,0.0637317005707052,140.241776268908
2993,SYR446,Burnet Ave.,S. Midler,Nichols,2300,5,48,5,Poor,16,2022/11/10 19:09:45+00,0.0587105494349507,129.196529208793
2994,SYR447,Burnet Ave.,Nichols,Sheridan,2400,5,48,5,Poor,16,2022/11/10 19:09:56+00,0.0501869277853255,110.441310579197
2995,SYR448,Burnet Ave.,Sheridan,Champlin,2500,5,48,5,Poor,16,2022/11/10 19:11:30+00,0.0895068122665761,196.965758022531
2996,SYR449,Burnet Ave.,Champlin,Arch,2600,5,35,7,Good,16,2022/11/10 19:11:30+00,0.0600765406930024,132.202705959213
2997,SYR45,Allen St.,Fayette,Lexington,200,17,27,10,Excellent,19,2022/08/24 18:17:19+00,0.0737567229356672,162.804932113045
2998,SYR450,Burnet Ave.,Arch,Plymouth,2700,5,35,7,Good,16,2022/11/10 19:11:30+00,0.0594431281528379,130.808580150268
2999,SYR451,Burnet Ave.,Plymouth,Luddington,2800,5,35,7,Good,16,2022/11/10 19:12:01+00,0.0647236659770508,142.429275108654
3000,SYR452,Burnet Ave.,Luddington,Erickson,2900,5,35,7,Good,16,2022/11/10 19:12:01+00,0.0655563672513498,144.264434870044
3001,SYR453,Burnet Ave.,Erickson,Aberdeen,3000,5,35,6,Fair,16,2022/11/10 19:12:01+00,0.0633796947741513,139.471291126559
3002,SYR454,Burnet Ave.,Aberdeen,Hasbrouck,3100,5,35,7,Good,16,2022/11/10 19:12:01+00,0.059673136207872,131.292563035952
3003,SYR455,Burnet Ave.,Hasbrouck,Cloveridge,3200,5,35,6,Fair,16,2022/11/10 19:12:31+00,0.0397372650994794,87.4268705840321
3004,SYR456,Burnet Ave.,Cloveridge,Burns,3300,5,35,5,Poor,16,2022/11/10 19:12:31+00,0.0632947344462371,139.256896917125
3005,SYR457,Burnet Ave.,Burns,Boston,3400,5,35,5,Poor,16,2022/11/10 19:12:31+00,0.0620229250941119,136.459209579352
3006,SYR458,Burnet Ave.,Boston,Thompson Rd.,3500,5,35,5,Poor,16,2022/11/10 19:17:08+00,0.215105745918158,473.303636286932
3007,SYR459,Burnet Park Dr.,Tompkins,Tennyson,100,8,27,6,Fair,19,2022/07/14 16:15:59+00,0.0627077211752443,138.212882824926
3008,SYR46,Allen St.,Lexington,Genesee,300,17,27,10,Excellent,19,2022/08/24 18:15:49+00,0.114552455609082,252.84879335466
3009,SYR460,Burnet Park Dr.,Tennyson,Bryant,200,8,27,7,Good,19,2022/07/14 16:15:59+00,0.0773610769904599,170.59520338142
3010,SYR461,Burnet Park Dr.,Bryant,Whittier,300,8,27,5,Poor,19,2022/07/14 16:15:59+00,0.0666879396933577,146.832829387499
3011,SYR462,Burnet Park Dr.,Whittier,Coleridge,400,8,27,7,Good,19,2022/07/14 16:15:59+00,0.0655736518427586,144.565703451788
3012,SYR463,Burns Ave.,City Line,Northcliffe,100,5,26,10,Excellent,19,2022/08/03 15:21:53+00,0.0825950652281685,182.373589162002
3013,SYR464,Burns Ave.,Northcliffe,Glencove,200,5,26,10,Excellent,19,2022/08/03 15:21:53+00,0.156314847049015,345.140193293348
3014,SYR465,Burns Ave.,Glencove,Caleb,300,5,26,10,Excellent,19,2022/08/03 15:21:53+00,0.124443671165547,274.760182648821
3015,SYR466,Burns Ave.,Caleb,Burnet,400,5,26,10,Excellent,19,2022/08/03 15:21:53+00,0.127682604416281,281.902192370336
3016,SYR467,Burt St,S. Salina,Montgomery,100,18,30,9,Excellent,17,2022/08/24 19:12:55+00,0.0600331290515047,132.020082035493
3017,SYR468,Burt St.,Montgomery,S. State,200,18,30,9,Excellent,17,2022/08/24 19:13:25+00,0.0676970172384714,148.873141489919
3018,SYR469,Burt St.,S. State,Oakwood,300,18,30,9,Excellent,17,2022/08/24 19:12:24+00,0.0908239867587559,199.732312867872
3019,SYR47,Allen St.,Genesee,Harvard,400,17,27,8,Good,19,2022/08/24 18:15:19+00,0.268982453938072,593.692679651539
3020,SYR470,Burt St.,Oakwood,McBride,400,18,30,9,Excellent,17,2022/08/24 19:12:24+00,0.0902523700155081,198.476108161555
3021,SYR471,Burt St.,McBride,Almond,500,18,30,4,Poor,17,2022/08/24 19:11:46+00,0.0859935615005312,189.110886008355
3022,SYR473,Burten St,Vincent,dead end,100,19,25,6,Fair,19,2022/08/18 14:12:48+00,0.103731372914063,228.865627891585
3023,SYR474,Butler St,Jamesville,Comstock,100,19,26,5,Poor,19,2022/08/18 14:14:50+00,0.103928325588471,228.482091661682
3024,SYR476,Butternut St.,Salina,Prospect,200,3,42,7,Good,16,2022/07/19 19:38:44+00,0.0763099889008601,168.019388013308
3025,SYR477,Butternut St.,Prospect,Townsend,300,3,42,8,Good,16,2022/07/19 19:38:44+00,0.0713485919839054,157.096826988145
3026,SYR478,Butternut St.,Townsend,McBride,400,3,42,7,Good,16,2022/07/19 19:38:44+00,0.0703157423814067,154.824357476066
3027,SYR479,Butternut St.,McBride,Lodi,500,3,40,7,Good,16,2022/07/19 19:38:44+00,0.10553787636374,232.374535998191
3028,SYR480,Butternut St.,Lodi,Josephine,600,3,40,8,Good,16,2022/07/19 19:38:44+00,0.0694371986298862,152.928867395233
3029,SYR481,Butternut St.,Josephine,S. Alvord,700,3,40,9,Excellent,16,2022/07/19 19:38:44+00,0.0979616730847341,216.102499251362
3030,SYR482,Butternut St.,S. Alvord,Park,800,3,40,9,Excellent,16,2022/07/19 19:38:44+00,0.0952607736080459,210.148035721415
3031,SYR483,Butternut St.,Park,Carbon,900,3,40,9,Excellent,16,2022/07/19 19:38:44+00,0.0831988227010661,183.580844712513
3032,SYR484,Butternut St.,Carbon,Spring,1000,3,40,8,Good,16,2022/07/19 19:38:44+00,0.0736365856145472,162.585047261316
3033,SYR485,Butternut St.,Spring,First North,1100,3,40,9,Excellent,16,2022/07/19 19:38:44+00,0.143339570033797,316.492926455131
3034,SYR486,Butternut St.,First North,Griffiths,1200,3,40,9,Excellent,16,2022/07/19 19:38:44+00,0.0742544031279685,163.957500018038
3035,SYR487,Butternut St.,Griffiths,Warham,1300,3,40,9,Excellent,16,2022/07/19 19:38:44+00,0.141979704560254,313.506023824086
3036,SYR488,Butternut St.,Warham,Grant Blvd.,1400,3,40,9,Excellent,16,2022/07/19 19:38:44+00,0.158029264340797,348.889057030955
3037,SYR489,Butternut St.,Grant Blvd.,Hood Av.,1500,3,40,10,Excellent,19,2022/08/04 16:36:30+00,0.0862467495696993,190.382459164725
3038,SYR49,Allen St.,Harvard,Clarke,600,17,27,8,Good,19,2022/08/24 18:14:20+00,0.179271182518325,395.663258981767
3039,SYR490,Butternut St.,Hood Av.,Ross Park,1600,3,40,10,Excellent,19,2022/08/04 16:36:30+00,0.0688967622587359,152.138984023464
3040,SYR491,Butternut St.,Ross Park,Dale,1700,3,40,10,Excellent,19,2022/08/04 16:36:30+00,0.0620616761922022,137.048459856678
3041,SYR492,Butternut St.,Dale,Hillside,1800,3,40,10,Excellent,19,2022/08/04 16:36:30+00,0.122130907241051,269.684670577205
3042,SYR493,Byrne Pl,S. Salina,dead end,100,14,24,7,Good,19,2022/07/20 19:27:58+00,0.152899800947538,336.028698925631
3043,SYR494,C-D Rd.,Adams,Harrison,100,15,36,5,Poor,19,2022/08/24 15:28:43+00,0.108303067338045,239.045045138952
3044,SYR495,Cadillac St,Willumae,Seventh North,100,1,26,10,Excellent,19,2022/08/18 15:33:35+00,0.10000189493723,220.672311682428
3045,SYR496,Cadillac St,Seventh North,Kenwood,200,1,26,10,Excellent,19,2022/08/18 15:33:35+00,0.0666434797855563,146.927606390322
3046,SYR497,Cadillac St,Kenwood,Martin,300,1,26,10,Excellent,19,2022/08/18 15:33:35+00,0.0770070978590301,169.7920524734
3047,SYR498,Cadillac St,Martin,Merrill,400,1,26,10,Excellent,19,2022/08/18 15:33:35+00,0.0625957777521214,138.013055197101
3048,SYR499,Cadillac St,Merrill,Loma,500,1,26,10,Excellent,19,2022/08/18 15:33:35+00,0.0817181915123717,180.173591137323
3049,SYR5,"Academy Green,W",Seneca Tnpk,Academy St,100,13,25,8,Good,19,2022/07/20 19:27:57+00,0.131444488340271,289.891507139574
3050,SYR50,Allen St.,Clarke,Euclid,700,17,27,8,Good,19,2022/08/24 18:13:49+00,0.144931465310443,319.860939714099
3051,SYR500,Cadillac St,Loma,Malverne,600,1,26,10,Excellent,19,2022/08/18 15:33:35+00,0.0473472945873809,104.39218963036
3052,SYR501,Cadillac St,Malverne,Wadsworth,700,1,26,10,Excellent,19,2022/08/18 15:33:35+00,0.0465479821123971,102.623606618556
3053,SYR502,Cadillac St,Wadsworth,Harford,800,1,26,10,Excellent,19,2022/08/18 15:33:35+00,0.0759015235614054,167.35918768508
3054,SYR506,Cadwell St,Fenton,Fitch,200,11,0,6,Fair,19,2022/07/14 19:27:17+00,0.140043703079228,309.068769180363
3055,SYR509,Caleb Ave,Hickock,Stafford,200,5,28,10,Excellent,19,2022/08/03 15:21:53+00,0.17235725152892,379.178371466612
3056,SYR512,Caleb Ave,Woodbine,Hillsdale,500,5,27,6,Fair,19,2022/08/03 15:21:53+00,0.0640094651728074,140.853843876326
3057,SYR513,Caleb Ave,Hillsdale,Collingwood,600,5,27,7,Good,19,2022/08/03 15:21:53+00,0.0661232273285124,145.507581482929
3058,SYR514,Caleb Ave,Collingwood,S. Edwards,700,5,27,7,Good,19,2022/08/03 15:21:53+00,0.0634799988692107,139.691847059381
3059,SYR515,Caleb Ave,S. Edwards,S. Midler,800,5,27,6,Fair,19,2022/08/03 15:21:53+00,0.0640981314659528,141.053135418301
3060,SYR516,Caleb Ave,S. Midler,Nichols,900,5,27,6,Fair,19,2022/08/03 15:21:53+00,0.0598215401806587,131.642245479364
3061,SYR517,Caleb Ave,Nichols,Champlin,1000,5,27,7,Good,19,2022/08/03 15:21:53+00,0.0668792989812455,147.170543851912
3062,SYR518,Caleb Ave,Champlin,Moseley,1100,5,27,6,Fair,19,2022/08/03 15:21:53+00,0.0709712669709404,156.177771321659
3063,SYR519,Caleb Ave,Moseley,Arch,1200,5,27,5,Poor,19,2022/08/03 15:21:53+00,0.060450928406295,133.03054130864
3064,SYR52,Almond St.,Water,Washington,200,15,54,9,Excellent,14,2022/08/19 14:41:00+00,0.0901268830581058,198.948383043342
3065,SYR520,Caleb Ave,Arch,Plymouth,1300,5,30,6,Fair,19,2022/08/03 15:21:53+00,0.0584563888097899,128.643219306724
3066,SYR521,Caleb Ave,Plymouth,Luddington,1400,5,27,6,Fair,19,2022/08/03 15:21:53+00,0.0655517307971568,144.255464213079
3067,SYR522,Caleb Ave,Luddington,Aberdeen,1500,5,27,6,Fair,19,2022/08/03 15:21:53+00,0.12449026768678,273.962261115474
3068,SYR523,Caleb Ave,Aberdeen,Cloveridge,1600,5,27,6,Fair,19,2022/08/03 15:21:53+00,0.107070109272262,235.626485005541
3069,SYR524,Caleb Ave,Cloveridge,Burns,1700,5,27,10,Excellent,19,2022/08/03 15:21:53+00,0.0647920849531013,142.583619349149
3070,SYR525,Caleb Ave,Burns,Boston,1800,5,27,10,Excellent,19,2022/08/03 15:21:53+00,0.0643980363254374,141.719090512066
3071,SYR526,Caleb Ave,Boston,Conklin/City Line,1900,5,27,10,Excellent,19,2022/08/03 15:21:53+00,0.136440783210386,300.190746600044
3072,SYR527,Calthrop Ave E,S. Salina,81 on-ramp,100,14,30,7,Good,16,2022/07/27 15:38:19+00,0.0936828443489162,205.949459667753
3073,SYR528,Calthrop Ave W,S. Salina,Cannon,100,14,25,6,Fair,19,2022/10/03 16:38:23+00,0.201507273911641,442.976855832396
3074,SYR529,Calthrop Ave W,Cannon,Midland,200,14,25,6,Fair,19,2022/07/27 15:40:16+00,0.152194511329319,334.569541500315
3075,SYR53,Almond St.,Washington,Fayette,300,15,54,9,Excellent,14,2022/08/19 14:41:00+00,0.0632307355132403,139.574454155177
3076,SYR530,Calthrop Ave W,Midland,McKinley Park,300,14,30,7,Good,19,2022/07/27 15:40:16+00,0.10964353278549,241.029047536324
3077,SYR531,Calvin Rd,Carlton Rd.,Glenwood Ave.,100,11,26,7,Good,19,2022/07/14 16:15:57+00,0.061336228944326,134.920128304029
3078,SYR532,Cambridge St,E. Genesee,Harvard Pl.,100,17,28,7,Good,19,2022/08/24 18:06:18+00,0.273604879351178,603.893055008461
3079,SYR533,Camp Ave,Valley Dr.,Mains,100,13,28,6,Fair,19,2022/07/27 15:38:17+00,0.111004203317264,244.006816802254
3080,SYR534,Camp Ave,Mains,Barnes,200,13,28,6,Fair,19,2022/07/27 15:38:17+00,0.0505284235366523,111.06666547097
3081,SYR535,Canal St,Crouse,University,800,6,42,6,Fair,19,2022/08/19 14:41:00+00,0.112498313945725,247.44630509713
3082,SYR536,Canal St,University,Walnut,900,6,31,4,Poor,19,2022/08/19 14:41:00+00,0.111934233597125,246.205401264366
3083,SYR537,Canal St,Walnut,Lodi,1000,6,31,4,Poor,19,2022/08/19 14:41:00+00,0.0680805722688285,149.746718214068
3084,SYR538,Canal St,Lodi,Beech,1100,6,31,4,Poor,19,2022/08/19 14:41:00+00,0.155035355240216,341.008012743361
3085,SYR539,Canal St.,Beech,Teall,1200,6,31,7,Good,19,2022/08/24 17:55:14+00,0.309901341488259,681.906342275325
3086,SYR54,Almond St.,Fayette,Genesee,400,15,54,9,Excellent,14,2022/08/19 14:41:00+00,0.0784528355604505,173.172463440225
3087,SYR540,Candee St,Fayette,Niven,100,17,28,8,Good,19,2022/08/16 15:21:58+00,0.0597231846627904,131.829598075286
3088,SYR541,Candee St,Niven,Didama,200,17,28,8,Good,19,2022/08/16 15:22:28+00,0.0628197658948634,138.66188852492
3089,SYR542,Candee St,Didama,Salt Springs Rd.,300,17,28,9,Excellent,19,2022/08/16 15:19:58+00,0.0486290255935439,107.337443656224
3090,SYR543,Cannon St,W. Colvin,Fage,100,19,24,5,Poor,19,2022/08/04 15:46:11+00,0.0774721035387845,170.87755130853
3091,SYR544,Cannon St.,Fage,Fernwood,200,19,24,5,Poor,19,2022/08/04 15:46:11+00,0.0564016900368144,124.407327074597
3092,SYR545,Cannon St.,Fernwood,Warner,300,19,24,6,Fair,19,2022/08/04 15:46:11+00,0.0571982703454542,126.194332765219
3093,SYR546,Cannon St.,Warner,Forest,400,19,24,6,Fair,19,2022/08/04 15:46:11+00,0.0693773531379425,153.061959090889
3094,SYR547,Cannon St.,Forest,Brighton,500,19,24,6,Fair,19,2022/08/04 15:46:11+00,0.0670956068460609,148.025207858285
3095,SYR548,Cannon St.,Brighton,Lafayette,600,14,24,6,Fair,19,2022/08/04 15:46:11+00,0.0731157616563716,161.311638845114
3096,SYR549,Cannon St.,Lafayette,W. Corning,700,14,24,6,Fair,19,2022/08/04 15:46:11+00,0.0599428306407011,132.244399706128
3097,SYR55,Almond St.,Genesee,Cedar,500,15,54,9,Excellent,14,2022/08/24 19:08:44+00,0.170249766332981,375.793358951026
3098,SYR550,Cannon St.,W. Corning,W. Newell,800,14,24,6,Fair,19,2022/08/04 15:47:41+00,0.0556936988057989,122.86726031701
3099,SYR551,Cannon St.,W. Newell,W. Pleasant,900,14,24,7,Good,19,2022/10/03 16:38:23+00,0.0563633751791504,124.350239955665
3100,SYR552,Cannon St.,W. Pleasant,W. Calthrop,1000,14,24,7,Good,19,2022/10/03 16:38:23+00,0.0775512518968117,171.09433293445
3101,SYR553,Cannon St.,W. Calthrop,W. Ostrander,1100,14,24,6,Fair,19,2022/07/27 15:38:19+00,0.110057392413527,242.804748354843
3102,SYR555,Carbon St.,Oberst,John,200,3,36,5,Poor,19,2022/08/17 15:36:16+00,0.173841642978553,382.785284615535
3103,SYR556,Carbon St.,John,Division,300,3,36,6,Fair,19,2022/08/17 15:36:16+00,0.0531309292602547,116.988923567593
3104,SYR557,Carbon St.,Division,Curtis,400,3,36,5,Poor,19,2022/08/17 15:36:16+00,0.090655650777208,199.615942219645
3105,SYR558,Carbon St.,Curtis,Pond,500,3,36,5,Poor,19,2022/08/17 15:36:16+00,0.10596435288499,233.326959300599
3106,SYR559,Carbon St.,Pond,Kirkpatrick,600,1,36,5,Poor,19,2022/08/17 15:36:16+00,0.1919418756939,422.646199226899
3107,SYR56,Almond St.,Cedar,Madison,600,15,54,9,Excellent,14,2022/08/24 19:10:16+00,0.108262161567907,238.96407826223
3108,SYR560,Carbon St.,Kirkpatrick,Danforth,700,1,36,5,Poor,19,2022/08/17 19:44:21+00,0.0939015174317225,206.767842516258
3109,SYR561,Carbon St.,Danforth,Court,800,1,36,5,Poor,19,2022/08/17 19:44:21+00,0.0947373372094036,208.612241853772
3110,SYR562,Carbon St.,Court,Turtle,900,1,36,4,Poor,19,2022/08/17 19:44:21+00,0.090465720419222,199.211573496226
3111,SYR563,Carbon St.,Turtle,Bear,1000,1,27,4,Poor,19,2022/08/17 19:44:21+00,0.0883324610869243,194.515334035204
3112,SYR564,Carbon St.,Bear,LeMoyne,1100,1,27,4,Poor,19,2022/08/17 19:44:21+00,0.0904112187262368,199.092015459276
3113,SYR565,Carbon St.,LeMoyne,Wolf,1200,1,27,5,Poor,19,2022/08/17 19:44:21+00,0.0907792762344685,199.913235797491
3114,SYR566,Carbon St.,Wolf,Hiawatha,1300,1,27,5,Poor,19,2022/08/17 19:44:21+00,0.0866474033267082,190.802460330378
3115,SYR567,Carlisle St,Carbon,Spring,100,3,25,10,Excellent,19,2022/08/17 19:44:21+00,0.0909441553088409,200.651015513578
3116,SYR568,Carlton Dr,Salt Springs Rd.,Doll Pkwy,100,17,29,9,Excellent,19,2022/08/17 14:08:08+00,0.0698914615218649,154.27348926592
3117,SYR569,Carlton Dr,Doll Pkwy,Demong,200,17,0,9,Excellent,19,2022/08/17 14:08:39+00,0.129169360321788,285.108414971017
3118,SYR57,Almond St.,Madison,Harrison,700,15,54,9,Excellent,14,2022/10/31 16:20:48+00,0.140236624672882,309.535660245554
3119,SYR570,Carlton Dr.,Demong,Genesee St.,300,17,30,9,Excellent,19,2022/08/17 14:14:43+00,0.147035260987753,324.490500807232
3120,SYR571,Carlton Rd,dead end,Calvin,100,11,27,6,Fair,19,2022/07/14 16:15:57+00,0.132543451950184,292.171169961498
3121,SYR572,Carlton Rd,Calvin,Arden,200,11,27,6,Fair,19,2022/07/14 16:15:57+00,0.0849069491037948,187.282683741362
3122,SYR573,Carlton Rd,Arden,Glenwood/Geddes,300,13,27,6,Fair,19,2022/07/14 16:15:57+00,0.184796932037915,407.218682604084
3123,SYR574,Castle St E,S. Salina,S. State,100,18,30,7,Good,16,2022/07/19 19:19:13+00,0.0996214000693667,219.133188766769
3124,SYR575,Castle St E,S. State,Oakwood,200,18,30,6,Fair,17,2022/07/20 19:27:57+00,0.0922516840584685,202.927146063381
3125,SYR576,Castle St E,Oakwood,Leon,300,18,30,5,Poor,17,2022/08/18 13:52:01+00,0.0700713715322007,154.140489103985
3126,SYR577,Castle St E,Leon,Renwick,400,18,30,7,Good,17,2022/08/18 13:52:01+00,0.0831103395243435,182.838601663977
3127,SYR578,Castle St W,S. Salina,Alexander,100,18,30,7,Good,16,2022/07/19 19:19:13+00,0.0977482407899026,215.024696032035
3128,SYR579,Castle St W,Alexander,Cortland,200,18,30,6,Fair,16,2022/07/19 19:19:13+00,0.128861883801613,283.452493288321
3129,SYR58,Almond St.,Harrison,Adams,800,15,54,8,Good,14,2022/08/24 19:10:45+00,0.229753404458558,507.109548826626
3130,SYR580,"Castle St., W.",Cortland,Midland,300,18,30,5,Poor,19,2022/07/19 19:19:13+00,0.0488149072675108,107.37612472879
3131,SYR581,"Castle St., W.",Midland,Ballard,400,12,26,6,Fair,19,2022/07/19 19:19:13+00,0.129736090667171,285.388999321434
3132,SYR582,"Castle St., W.",Ballard,Dearborn,500,12,26,7,Good,19,2022/07/19 19:19:13+00,0.0577575226669421,127.049063160527
3133,SYR583,"Castle St., W.",Dearborn,South,600,12,26,7,Good,19,2022/07/19 19:19:13+00,0.0631990545372953,139.042094115845
3134,SYR584,"Castle St., W.",South,Hudson,700,12,26,7,Good,19,2022/07/19 19:19:13+00,0.0553627488077365,121.835176135154
3135,SYR585,Catawba St,N. State,N. Salina,100,2,42,5,Poor,17,2022/08/16 18:16:05+00,0.0749501003937671,165.023772334522
3136,SYR586,Catawba St,N. Salina,N. Townsend,200,2,42,5,Poor,17,2022/08/16 18:16:05+00,0.0718928270125293,158.298424508695
3137,SYR587,Catawba St,N. Townsend,Lodi,300,3,42,6,Fair,17,2022/08/16 18:17:06+00,0.047458737081361,104.519724209693
3138,SYR588,Catherine St,Erie Blvd.,Burnet,100,6,30,9,Excellent,19,2022/08/19 14:41:00+00,0.101594540406832,224.267314482706
3139,SYR589,Catherine St,Burnet,Hawley,200,6,30,9,Excellent,19,2022/08/16 18:25:35+00,0.0739926188096433,163.338965385058
3140,SYR59,Almond St.,Adams,Jackson,900,15,40,0,Not Rated,19,,0.101400135637678,223.589764945571
3141,SYR590,Catherine St,Hawley,James,300,6,30,9,Excellent,19,2022/08/16 18:25:35+00,0.130271854561123,287.368414285892
3142,SYR591,Catherine St,James,Willow,400,6,30,8,Good,19,2022/08/16 18:26:34+00,0.066304806062447,146.245244950669
3143,SYR592,Catherine St,Willow,Hickory,500,9,30,5,Poor,19,2022/08/16 18:26:34+00,0.0627071569657691,138.312075681919
3144,SYR593,Catherine St,Hickory,Laurel,600,9,30,5,Poor,19,2022/08/16 18:27:04+00,0.16220551581819,357.767480572757
3145,SYR594,Catherine St,Laurel,Butternut/Lodi,700,9,30,6,Fair,19,2022/08/17 15:36:16+00,0.0977450816719407,215.61741271873
3146,SYR595,Cayuga St,Emerson,Milton,100,7,31,5,Poor,19,2022/07/14 16:15:58+00,0.133664775539425,294.320407139869
3147,SYR596,Cayuga St,Milton,Willis,200,7,31,6,Fair,19,2022/07/14 16:15:58+00,0.113402281426286,249.622301281531
3148,SYR597,Cayuga St,Willis,Avery,300,7,31,6,Fair,19,2022/07/14 16:15:58+00,0.113691691699855,250.250741635906
3149,SYR598,Cayuga St,Avery,Myrtle,400,7,31,6,Fair,19,2022/07/14 16:15:58+00,0.112461991600523,247.539018075818
3150,SYR599,Cedar  St.,Almond,Forman,500,15,30,6,Fair,19,2022/08/24 15:00:56+00,0.225330800491911,495.586511757145
3151,SYR601,Centenial Dr,South Ave,Onondaga Ave,100,12,22,9,Excellent,19,2022/08/04 16:04:21+00,0.228652620806199,503.269695810792
3152,SYR602,Central Ave,Ontario,dead end,100,8,16,8,Good,19,2022/08/08 16:31:21+00,0.0436767934375967,96.0945768976787
3153,SYR603,"Chaffee Ave, W.",Valley Dr.,Hopper Rd.,0,13,34,8,Good,19,2022/07/20 19:27:57+00,0.343750633759753,755.444830642866
3154,SYR604,"Chaffee Ave., E.",Valley Dr.,dead end,100,13,27,7,Good,19,2022/07/20 19:27:57+00,0.200292461799698,440.19452416094
3155,SYR605,Champlin Dr.,Sunnycrest,Caleb,100,5,23,10,Excellent,19,2022/08/03 15:21:54+00,0.163085934598132,359.343790634925
3156,SYR606,Champlin Dr.,Caleb,Burnet,200,5,23,10,Excellent,19,2022/08/03 15:21:54+00,0.0973956826311449,215.031653999788
3157,SYR608,Charlotte St.,Herkimer,dead end,100,7,18,8,Good,19,2022/07/14 16:15:58+00,0.107179843538943,236.420207559367
3158,SYR609,Charmouth Dr,Craddock,Summit,100,13,27,7,Good,19,2022/07/14 16:15:57+00,0.146876528215824,322.904699925702
3159,SYR610,Charmouth Dr,Summit,Arlington,200,13,27,7,Good,19,2022/07/14 16:15:57+00,0.0619965208869028,136.298606291748
3160,SYR611,Charmouth Dr,Arlington,Columbia,300,13,27,8,Good,19,2022/07/14 16:15:57+00,0.0623798104663866,137.142384364592
3161,SYR612,Charmouth Dr,Columbia,Wellesley,400,13,27,8,Good,19,2022/07/14 16:15:57+00,0.0609155985377156,133.922497369038
3162,SYR613,Charmouth Dr,Wellesley,Robineau,500,13,24,8,Good,19,2022/07/14 16:15:57+00,0.0727679028379312,159.979398208343
3163,SYR614,Charmouth Dr,Robineau,Stinard,600,13,27,8,Good,19,2022/07/14 16:15:57+00,0.0758511403448288,166.983985237288
